timestamp,interaction_step,episodic_reward,episode_intervention,intervention_rate,policy_freq_hz,policy_freq_90p_hz
322.0,2805,0.064256,,,151.7353796537996,133.2168023799951
331.0,2880,1.248881,,,149.43078675267705,127.51592425244151
335.0,2916,1.151327,,,152.55862489954137,131.88232008601418
340.0,2953,1.148668,,,147.5938736129341,131.9070244384784
345.0,2989,1.146742,,,148.6786764950994,130.51631274403377
349.0,3018,1.140506,,,141.01148931956462,116.66413194293071
356.0,3080,1.198799,,,156.35547256354894,134.457986545791
364.0,3145,1.186354,,,151.71826832514884,131.83852006736313
370.0,3196,1.160418,,,147.44016680737442,129.25215350550832
378.0,3264,1.236632,,,156.03239038771534,135.18053204798585
386.0,3338,0.202010,,,150.78211825773604,133.80824018917176
394.0,3402,1.229085,,,150.26687914244224,130.49784824748224
401.0,3465,1.205352,,,150.6264705540123,127.87930158217597
409.0,3535,1.182577,,,145.95061590341936,126.6563179142312
417.0,3597,1.180644,,,149.24122547505718,126.02893329617811
424.0,3658,1.195996,,,153.10720518598174,132.94594657008088
432.0,3728,1.250234,,,157.31877494623728,135.8859878520308
442.0,3815,1.235133,,,150.19950663789794,133.6260527834085
451.0,3894,1.255467,,,152.10488496713646,129.53023244568925
456.0,3940,1.157442,,,145.84681088656302,131.03263610081524
462.0,3990,1.183279,,,147.35278019117317,126.30814982379
471.0,4062,1.208676,,,147.44612921529668,128.20175880234302
474.0,4087,0.042314,,,145.42413985779157,127.13940334577677
480.0,4131,1.170138,,,143.3840461746981,121.78899508507226
483.0,4149,0.048561,,,141.5443382180647,120.60133902021384
488.0,4189,1.172168,,,145.58076238730078,128.28322802242843
496.0,4262,1.198576,,,148.5170817591365,130.1635624910964
502.0,4316,1.189879,,,157.57798711920935,133.1806638999959
512.0,4396,1.182064,,,154.29810010265902,134.63040211735682
519.0,4455,1.170751,,,149.7359842438363,126.40057525378447
525.0,4505,1.195582,,,149.11912128922455,130.49683839422565
530.0,4549,1.173973,,,149.93472796046555,124.18095365425678
537.0,4603,1.183408,,,153.01402911702712,133.5870900266729
544.0,4667,1.211716,,,150.56263999987112,124.78129426505461
549.0,4709,1.160304,,,148.26573411903487,129.79280033288507
555.0,4758,1.184302,,,150.84436797363935,130.50061052278676
561.0,4805,1.164678,,,147.36883111090864,128.67695359825336
569.0,4871,1.211682,,,145.5550620110503,125.31368364621106
577.0,4942,1.241338,,,155.07532353545872,131.81394040590752
582.0,4982,1.176945,,,146.6208637751743,131.71101018510208
590.0,5056,1.204745,,,148.0416734352316,127.6078368205434
595.0,5091,1.155822,,,160.4686425262299,140.77913423256675
604.0,5172,1.224991,,,149.36040472595573,130.03865659285407
612.0,5240,0.172074,,,150.98254477702494,130.65418905310298
620.0,5305,1.221289,,,151.99281000106444,132.8097618349302
628.0,5374,1.188876,,,152.91123749376993,133.78105392735156
633.0,5417,1.168533,,,154.21508820189982,136.71240462145434
640.0,5475,1.230473,,,145.43120971827267,118.29410811216532
647.0,5533,1.166741,,,145.6322697804087,127.1649078472151
654.0,5595,1.211162,,,150.54884499718798,135.26869103308735
660.0,5644,1.184816,,,146.46475641137528,117.76648789606045
668.0,5715,1.196505,,,146.31961791091967,127.91003320120123
677.0,5789,1.218575,,,146.8495862159062,125.1781613838128
685.0,5861,1.264571,,,154.8937019385453,133.34987582995416
694.0,5940,1.253014,,,147.81722937764903,128.39952838318248
702.0,6006,1.198917,,,150.6491997867516,132.36128090877287
710.0,6078,1.222640,,,148.08896192586403,128.47852721638864
719.0,6154,1.261016,,,147.17784421342006,124.1869326285172
725.0,6208,0.181021,,,153.36601597213865,135.37643631681982
732.0,6262,1.168387,,,144.31411140073138,122.84149074465036
739.0,6320,1.194775,,,148.98785664723243,129.88996761141925
747.0,6395,1.191516,,,151.38857629102625,135.7515646449014
754.0,6453,1.202044,,,148.7238366565448,125.87749991956025
762.0,6519,1.221897,,,147.78290642654335,128.63674571615402
769.0,6580,1.181177,,,150.9589939836498,133.5867384727279
778.0,6663,1.255626,,,153.78942820981155,134.56130028816202
783.0,6699,1.149241,,,153.25527812121592,135.4168295908775
791.0,6771,1.213919,,,145.1132288794361,125.0409759288727
799.0,6831,1.203794,,,150.42513603162254,131.0961151985033
807.0,6904,1.209625,,,142.31141145658327,116.11333283724902
815.0,6971,1.181445,,,153.78888823131902,132.7898122376745
823.0,7043,1.205787,,,150.64158565193443,132.3659447663882
829.0,7095,1.190853,,,151.3120380296898,133.47906577744556
835.0,7140,1.168813,,,156.06523339435907,137.45255550026903
843.0,7212,1.191970,,,145.47682633255093,124.739333774097
852.0,7289,1.198555,,,141.44730112965496,123.77727240096323
859.0,7353,1.212855,,,143.39191146823703,122.74558101089389
864.0,7384,1.150371,,,149.499401976122,130.0144628085503
871.0,7448,1.213220,,,152.42886948442492,134.81003890236758
878.0,7510,1.199728,,,151.42589202014122,130.72850512012533
883.0,7544,1.148738,,,150.85680408627576,127.82703876653761
890.0,7602,1.172513,,,150.03311787048767,128.96748643331114
897.0,7667,1.219971,,,146.57279345229583,126.89517950696546
908.0,7761,0.253722,,,149.15189385004874,129.3767089456782
914.0,7816,1.198061,,,147.21453241872038,128.65749786519882
920.0,7859,1.178458,,,149.12054511223533,125.94752210144121
927.0,7923,1.177329,,,147.20413349232177,126.8944581211589
932.0,7959,1.153781,,,146.91590999756045,130.53820575739502
939.0,8020,1.191620,,,152.79910041882053,130.62756617804496
946.0,8077,1.159619,,,149.2535214743357,131.95313520857374
950.0,8109,1.133950,,,149.32061081915543,131.82411072854183
959.0,8185,1.251980,,,145.94749772306,121.34227367037225
965.0,8235,1.169888,,,149.0798863954062,133.80140812563693
971.0,8287,1.166844,,,145.4823482505757,131.93113405881303
981.0,8371,1.303265,,,146.40948592508835,126.80985883899734
986.0,8412,1.170465,,,151.05597317548748,134.36002305506608
994.0,8486,1.222986,,,146.8455685701576,127.04011820003815
1001.0,8546,1.223258,,,150.72435941626688,128.97828855582668
1008.0,8602,1.192006,,,144.33819188945702,113.33800777105836
1017.0,8676,1.247473,,,146.23149877329143,128.21448293158565
1025.0,8745,1.220097,,,141.93085186909323,124.11427091565032
1030.0,8788,1.192267,,,155.23522361984698,136.45143045435012
1036.0,8836,1.198970,,,153.00091549071686,134.06432352557763
1044.0,8906,1.223615,,,151.75054617434435,131.59459154308564
1052.0,8973,1.239969,,,148.7054514615961,130.2448358043908
1059.0,9037,1.205534,,,145.9451197417759,131.09652423579735
1070.0,9136,0.238543,,,149.3844047488728,129.58004558537843
1078.0,9202,1.228151,,,151.77506806134573,133.20408097449612
1084.0,9251,0.120356,,,148.07030592050765,122.01067144447968
1091.0,9314,1.192176,,,145.38271020033238,127.34780969019712
1100.0,9388,1.238100,,,147.25359743107424,128.8761981340567
1108.0,9462,1.234581,,,144.83135130940596,126.34912276431183
1117.0,9522,0.152348,,,149.89120596523358,132.24283598538432
1125.0,9586,1.195199,,,153.3171363843735,134.67763339560264
1133.0,9663,1.216804,,,158.3546961870242,133.41917701089017
1142.0,9736,1.234204,,,152.1432609793105,133.94194050869888
1149.0,9794,1.192202,,,154.5993244383405,135.41510586848614
1152.0,9817,0.035914,,,156.265210380495,140.48938296491252
1158.0,9870,1.191660,,,150.98136118630723,127.12772723620577
1165.0,9923,1.189896,,,146.61174070796815,125.14471735024918
1171.0,9976,1.207219,,,143.4225831052224,122.7416186556366
1178.0,10036,1.210271,,,144.50142874328284,124.62516333618144
1186.0,10099,1.187509,,,152.58288714771132,133.07039687694157
1191.0,10141,0.116298,,,153.2981494612671,133.38214942164018
1200.0,10225,1.277484,,,149.22575655166924,129.5246472655477
1207.0,10284,1.207376,,,147.16840089478148,123.5425286393204
1215.0,10349,1.234921,,,147.40008574233607,129.05009861630475
1223.0,10419,1.206544,,,152.58331364415395,133.2874700023217
1231.0,10490,1.203168,,,147.3210883269912,127.16681119087939
1237.0,10536,1.176213,,,150.56261780801486,134.05774564114355
1244.0,10598,1.175545,,,153.48931100212744,133.45384749524783
1251.0,10661,1.199850,,,158.98581103844765,139.56892685545657
1260.0,10734,1.224388,,,153.09909061979837,128.13764566425203
1269.0,10818,1.217967,,,152.6282117460098,134.69966023610925
1277.0,10879,1.198862,,,149.45304729474316,129.24466959684932
1284.0,10943,1.169756,,,152.08632965700505,133.38409576296155
1288.0,10971,1.121475,,,143.06838990362712,122.07136750750522
1298.0,11060,1.249683,,,154.7994621831951,134.91931164034492
1305.0,11120,1.212580,,,154.2542072461487,134.32818579087825
1312.0,11180,1.166235,,,151.538582211861,132.23718930161118
1320.0,11249,1.214106,,,148.11336448389554,131.6344278117654
1328.0,11323,1.209223,,,142.9535846442611,118.68823390154384
1335.0,11380,0.143328,,,145.6505142022844,130.41635761060206
1345.0,11469,1.200041,,,147.83166215334205,124.76960357326028
1354.0,11544,1.225316,,,149.08028081255986,129.2840968112255
1358.0,11574,1.130562,,,152.6561133294794,134.13031599922047
1364.0,11627,0.146273,,,152.2912679574805,133.73857905753385
1372.0,11694,1.239742,,,153.86666351292925,135.0075712236628
1379.0,11754,1.207878,,,145.37387793025366,117.84481212239236
1386.0,11813,1.186541,,,146.96742129548,127.92830447377195
1394.0,11882,1.208559,,,145.95677707026522,121.293695265798
1400.0,11935,0.146053,,,152.0060576426834,131.50850034181394
1407.0,11992,1.178316,,,140.7656621719577,115.34806069682413
1411.0,12019,1.122994,,,148.94523192720087,132.74557486416816
1419.0,12092,1.257932,,,146.55947702683355,127.67201569958087
1426.0,12153,1.218050,,,146.9581012525106,125.44097206000845
1436.0,12242,1.250726,,,143.09039145002657,120.68826684035746
1445.0,12314,1.226368,,,151.50557592897232,133.83105817777468
1452.0,12378,1.232499,,,148.25505548638318,130.2725536281217
1459.0,12432,1.212674,,,135.14778816010184,112.06016106450228
1463.0,12460,1.132540,,,146.44865490073866,129.95407514167155
1469.0,12513,1.180969,,,150.63470501394903,129.17629880168133
1474.0,12553,1.157421,,,149.32189623169864,131.03335723121302
1478.0,12582,1.124628,,,144.83457140084286,125.04227366609416
1484.0,12630,1.179054,,,146.35205118161966,130.52022398123498
1490.0,12687,1.198431,,,145.09603098184567,125.4314717198673
